date;00:00;01:00;02:00;03:00;04:00;05:00;06:00;07:00;08:00;09:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
2020-11-21;50.368824;40.867200;35.656632;31.263408;23.396472;19.207584;15.836040;15.427368;18.288072;19.616256;21.557448;22.272624;22.783464;26.972352;29.730888;33.817608;36.882648;37.699992;34.941456;31.059072;22.170456;19.514088;15.938208;9.501624
2020-11-22;15.733872;9.705960;8.888616;8.275608;8.275608;8.377776;7.560432;7.356096;9.501624;13.690512;16.244712;17.164224;17.164224;18.390240;19.514088;22.068288;30.037392;31.467744;31.161240;27.687528;23.600808;20.127096;17.368560;12.464496
2020-11-23;13.176705;10.418790;9.090905;9.601630;15.219605;29.315615;30.847790;41.675160;71.399355;70.990775;60.469840;50.561775;45.454525;45.760960;50.663920;252.808875;474.054945;497.854750;318.283820;61.082710;50.868210;46.986700;39.325825;30.643500
2020-11-24;25.203880;25.101840;25.203880;25.305920;33.367080;45.305760;59.591360;66.326000;75.815720;74.897360;74.795320;74.081040;76.121840;76.223880;73.366760;81.836080;83.978920;161.121160;81.836080;70.815760;65.815800;60.917880;50.917960;44.999640
2020-11-25;43.279866;41.860854;41.151348;40.340484;41.151348;46.117890;53.719740;63.956898;65.274552;64.869120;60.612084;62.436528;60.105294;63.348750;64.159614;64.463688;150.922062;146.259594;176.160194;102.371580;57.165912;57.165912;50.476284;44.901594
2020-11-26;43.572672;43.978944;44.182080;46.315008;51.698112;57.487488;101.568000;608.697024;667.200212;425.366794;594.274348;600.368458;566.647882;578.937600;626.471424;685.990282;756.173730;1091.652894;791.113142;689.951424;474.017836;393.779136;294.445632;70.792896
2020-11-27;157.874096;144.039768;146.379397;162.248185;180.558325;443.003655;564.155748;799.746257;954.060027;817.242541;792.523934;761.600132;734.541773;744.714073;738.915862;800.458307;875.936763;1108.373798;813.885743;739.119359;529.061303;538.216393;526.314822;441.376087
2020-11-28;485.727325;373.933728;359.997687;338.025529;304.355216;367.016604;372.916518;437.307197;366.914861;501.087478;512.073582;498.544403;499.256504;491.728982;486.846288;486.846288;530.790614;607.082864;571.072912;547.574929;304.863821;427.134897;413.300559;393.566277
2020-11-29;174.556668;175.675621;294.488095;289.096766;173.742884;287.774377;188.594452;238.235266;271.905579;241.897304;261.835002;383.597423;391.735253;401.093789;445.139828;452.972509;499.459910;561.104068;592.638178;441.477840;215.957929;394.278328;406.383395;201.004648
2020-11-30;202.741776;251.696994;223.300942;233.376954;278.668154;450.571206;717.534900;2036.170648;2589.639452;834.477802;736.262011;737.279852;758.246100;804.249725;1017.372878;1899.991633;2001.362582;1271.512554;730.562474;549.804756;436.118710;408.129760;352.151860;153.175890
2020-12-01;134.613930;126.851670;126.749535;128.077290;131.856285;392.504805;572.262395;748.138875;771.834195;1225.007210;717.498375;731.082350;882.957044;845.779915;772.038424;1224.905055;1511.291605;1531.412210;794.610331;729.039599;619.550910;566.542855;512.309160;384.436130
2020-12-02;164.809249;150.518232;146.097273;144.246639;151.237923;439.319949;647.927526;860.236350;1084.265888;1083.854625;885.014325;978.676968;873.396404;852.319791;925.317000;905.679676;1083.649041;1027.513143;859.208241;430.375228;228.758925;179.408695;152.574492;128.927502
2020-12-03;95.092075;87.365200;84.377475;86.025875;92.104350;132.902250;184.414750;481.229765;629.173675;559.631800;479.375315;567.461721;513.373596;584.563871;560.352965;541.808475;532.639260;567.255660;479.993475;253.338475;194.717250;188.844825;166.694450;133.932500
2020-12-04;112.630644;109.553304;108.014634;107.706900;108.117212;132.941088;172.536196;334.404259;408.055274;396.463991;368.152432;426.211580;407.644993;404.465054;450.419998;525.404526;559.460422;644.394996;551.151594;297.783944;207.925606;199.821944;189.461556;170.484646
2020-12-05;191.307970;185.153280;174.998058;172.023306;172.638774;179.203756;189.461556;188.640932;203.719918;224.235518;225.056142;231.518546;226.799968;215.311222;213.464808;215.413800;230.082454;226.799968;220.440122;206.797248;205.053422;200.745146;180.126958;166.484094
2020-12-06;183.512032;174.177444;171.407828;168.330498;170.894948;175.203224;186.794528;188.025474;180.434702;193.667254;200.539980;202.078670;201.258046;200.334844;201.770926;206.079202;225.466444;225.158720;215.618956;205.874046;202.181228;199.616778;182.281106;164.124800
2020-12-07;138.336408;125.482140;119.463078;115.994466;121.503438;140.070714;165.881268;195.568506;201.587568;195.466488;193.528136;192.711992;193.120074;194.344280;193.732182;199.445180;204.546080;212.707530;204.852144;200.057308;190.671652;183.428364;164.453026;146.599866
2020-12-08;159.473764;160.087912;159.576122;162.953936;176.055770;178.921784;200.007542;262.445902;719.064950;717.939002;468.390188;523.970592;767.377936;768.810948;764.000102;774.031227;809.856527;788.975484;686.310421;577.810920;225.392316;206.353728;201.235828;186.598634
2020-12-09;198.297840;195.112755;191.619425;191.002955;197.167665;204.873540;526.259900;708.940500;839.015711;803.774166;718.804010;757.333385;804.185084;813.329461;867.167821;922.958356;926.657176;1026.628019;827.302709;537.664606;271.041300;247.512705;213.812335;202.921375
2020-12-10;205.404360;199.567855;194.140910;199.363055;206.325925;217.384585;550.885090;746.766735;987.394985;961.898650;924.217290;929.337040;888.993390;953.297430;872.814960;918.278360;1034.189500;1079.345736;958.007600;770.215200;617.032250;509.722300;279.026375;224.961805
2020-12-11;212.606880;208.914730;207.991690;207.581440;207.581440;211.068480;223.273120;523.568790;784.686581;799.250080;776.584330;787.250581;799.968000;787.250581;548.593461;573.925750;766.841089;767.558999;478.237290;238.349440;223.888480;212.196650;209.222400;203.786730
2020-12-12;207.273750;204.402080;201.735520;197.428000;201.530400;204.709750;211.888960;213.735040;223.991040;306.859520;462.135370;513.517920;540.080960;512.287210;488.698421;516.902421;556.900790;608.591040;608.591040;565.003040;495.057120;475.775830;446.751370;409.829750
2020-12-13;430.341750;294.142080;278.963210;279.065750;296.808650;351.268000;306.039040;387.676790;425.213750;463.160960;495.159670;535.260630;545.516630;488.083040;466.853120;705.715339;789.814581;791.865750;761.918250;630.641461;436.392790;421.829290;413.932170;353.011499
2020-12-14;215.581950;210.383510;206.408250;205.388950;207.223690;207.733330;266.648880;940.711980;1896.713460;1339.665919;940.406200;940.508079;1127.141960;1018.382671;940.813931;1222.548440;1458.618361;1106.348230;868.953250;544.917770;371.738720;240.350940;221.188110;199.171230
2020-12-15;197.536454;197.944176;193.867056;192.745848;201.002006;207.729254;223.222320;454.496952;587.309126;589.959274;592.201660;611.262226;609.529430;587.716848;589.143830;585.882144;600.763622;701.264671;592.609382;572.835370;499.345292;489.764030;259.916400;223.935806
2020-12-16;213.748500;202.857505;201.737870;202.552150;214.460995;221.178805;224.435915;327.442325;666.386405;429.430905;448.362915;398.590060;407.547150;268.712400;445.716525;587.299460;583.838770;594.220840;545.058665;443.171900;229.321615;222.909150;218.227050;207.336055
2020-12-17;195.981890;183.112345;179.160280;178.754930;192.131150;202.163335;222.531650;334.405500;453.676795;379.702255;275.529875;378.486205;265.700360;253.844165;451.042065;491.576065;525.624635;648.240005;303.397000;229.929125;226.990400;221.822305;211.891485;202.062000
2020-12-18;184.426070;178.447423;172.063434;171.860758;188.378047;199.322011;204.895316;224.857937;244.313873;278.057762;229.519245;227.492595;225.364592;223.540588;223.337942;226.884577;227.897917;302.782994;239.348556;212.292645;201.348681;192.532700;181.994058;164.767458
2020-12-19;170.138117;166.895441;161.322136;158.383479;160.207473;160.916804;162.234133;165.476789;169.226120;175.002091;185.946055;189.188711;189.999375;189.594033;189.898042;194.052695;202.767333;209.455311;199.626020;184.730059;168.111447;164.767458;159.802141;141.055536
2020-12-20;131.935566;122.308931;119.674273;118.458277;119.674273;121.700933;124.842256;128.490244;134.266225;148.858177;173.583419;182.095391;181.082081;174.799425;184.831392;191.722036;193.140688;196.890019;191.924712;185.034058;164.159470;161.828801;148.047513;131.631567
2020-12-21;121.271661;114.179751;117.219141;119.549340;130.187205;150.247179;186.922495;209.312658;222.685974;216.201942;213.973066;214.276995;213.567804;212.250745;213.263855;224.610921;226.637191;224.509608;211.541534;200.498437;178.513516;148.828797;134.746290;99.691992
2020-12-22;74.137819;75.048106;62.101802;58.359511;61.393801;95.478992;128.350467;161.525371;184.687118;194.497989;202.184857;198.240280;196.723145;193.081987;197.734555;203.904288;222.919182;222.312314;210.074011;192.677405;172.752244;164.863080;157.277365;140.083055
2020-12-23;139.876366;132.791456;130.665983;130.969622;137.750893;160.220179;177.021537;193.316830;201.515083;202.223574;198.073841;201.515083;206.879382;207.587863;212.648513;224.085572;226.211055;227.223195;225.401351;211.433947;193.924108;188.964671;182.082187;166.292959
2020-12-24;132.301819;126.256039;109.529381;102.475971;95.120272;109.529381;117.187369;136.030050;178.048221;197.092418;201.929062;204.246601;203.843549;198.503120;192.658866;195.681746;206.866449;198.805399;182.582566;161.422326;160.616222;162.127667;162.228430;138.246836
2020-12-25;138.549125;135.223946;132.704871;126.659091;130.387322;136.332339;131.193426;144.594905;180.567296;192.356567;194.371837;200.820659;206.060345;208.176358;223.089272;228.530484;232.157962;232.863303;232.157962;225.205305;221.880126;224.399201;207.471017;197.495480
2020-12-26;223.089272;207.773316;202.533630;196.387087;173.110834;174.924578;179.761192;212.811466;216.338151;224.600737;227.925916;227.321318;226.011409;202.130568;181.675699;188.225284;198.805399;193.666476;169.483366;139.556755;115.776687;114.265242;101.166052;91.593567
2020-12-27;80.005822;51.691419;41.816645;31.135767;30.531189;31.337293;15.517502;31.337293;46.854795;58.140251;89.175255;93.105012;93.306538;92.903486;96.530954;105.700387;108.622514;110.234722;110.133959;98.949266;60.155511;90.485174;101.871393;59.550933
2020-12-28;45.481500;27.794250;55.588500;59.732370;91.872630;129.773880;137.151990;202.544290;206.486010;211.640590;211.438440;222.151860;220.433660;216.390870;216.087650;223.162560;225.992530;225.285040;221.141150;209.821320;204.060340;202.544290;193.447970;160.802370
2020-12-29;180.806120;180.604440;174.251530;176.167470;185.243090;203.091750;207.932090;215.394250;228.503440;236.974000;238.385750;237.982400;237.579030;233.041250;232.637880;236.066440;238.385750;237.276530;234.049630;228.503440;221.545470;211.965680;202.587560;177.579250
2020-12-30;198.923514;181.424682;176.094568;178.005370;205.963264;217.025744;229.898458;236.435368;240.055826;244.983658;243.374570;247.598426;250.012058;251.420000;252.224544;258.459770;264.996680;262.482480;255.342142;248.402970;239.351830;237.843320;232.613774;210.589402
2020-12-31;225.671407;217.342938;214.433001;213.630257;226.173132;237.812920;242.629374;244.535901;249.753717;252.764027;254.570201;257.981843;259.487008;262.196249;266.812037;282.365192;316.883194;297.316299;272.832627;258.082186;249.252012;248.549611;246.944133;241.525601
2021-01-01;250.355795;244.335205;240.622514;238.013586;238.113939;241.425248;245.238302;250.155099;249.854070;251.559901;257.179099;260.089056;262.196249;266.611351;273.936380;287.081333;303.537575;302.935527;289.188526;283.468975;274.137076;270.725414;265.306902;257.279442
2021-01-02;256.777737;249.954413;248.248582;247.445838;248.047886;250.054756;257.078776;262.798327;281.161086;277.448395;289.288869;298.620768;287.181676;288.185086;289.890917;398.763102;590.819594;607.175473;600.452512;300.426952;274.739124;270.524718;269.420955;260.289752
2021-01-03;253.566761;246.743437;239.418408;236.508451;235.705707;239.318055;241.324905;248.850630;250.556461;257.379795;260.891800;261.594201;259.587351;259.185969;261.092486;265.908950;281.462105;286.278589;282.666231;280.157656;276.545298;271.327482;262.697974;250.054756
2021-01-04;248.807070;242.652465;240.937250;242.450695;247.999910;260.712680;284.624785;311.261075;496.403410;504.676790;558.958320;570.359425;525.360265;570.359425;585.090125;585.493675;610.414750;658.037200;605.874465;542.108835;380.172360;351.316390;312.270035;275.947825
2021-01-05;279.685160;276.064660;272.343560;272.946970;279.484040;299.799160;359.839450;539.457470;603.420000;604.626830;615.287260;628.160210;618.304360;626.450540;623.936290;628.663050;646.262840;659.739180;604.727420;549.715620;410.124450;398.257180;322.427430;293.764960
2021-01-06;300.247899;289.075406;282.935593;281.627094;283.438848;291.893700;309.206006;357.720772;394.358454;421.534774;463.708371;455.656131;465.117503;476.591935;516.450553;552.584990;587.813540;603.213429;560.335231;505.781325;401.001552;401.907429;389.527120;327.122250
2021-01-07;433.277120;411.351770;394.153415;400.087340;415.173590;458.018560;562.918285;681.898530;849.154725;843.421960;829.140320;864.844405;851.970815;827.631685;790.720680;820.390275;901.956600;1004.844865;851.065680;782.372935;655.748970;596.711495;585.949930;512.831945
2021-01-08;495.614820;476.216390;460.134770;447.369990;459.230180;505.866850;600.145200;799.657540;1040.680550;1083.497830;1078.673320;1047.917280;1004.195450;957.558740;931.928730;959.066400;954.845000;1105.610000;1004.597420;805.286150;617.935480;597.330930;565.067230;507.374480
2021-01-09;478.226600;472.799050;467.170480;479.131150;482.850050;480.136270;485.061240;524.260160;584.063620;650.098680;659.446120;662.260380;653.013480;608.588040;584.365130;603.060000;631.001770;702.765900;700.454210;661.054240;501.846430;481.945460;436.916980;368.268630
2021-01-10;390.380840;361.534480;345.251830;340.427360;340.125840;343.844700;342.035520;378.018120;392.893590;409.678740;443.852160;455.712340;449.882740;445.661340;456.817960;469.080150;509.786730;552.302460;536.120340;496.418880;466.667930;447.169010;402.743570;360.629890
2021-01-11;409.085580;398.908840;380.671270;356.992680;375.734050;417.247160;431.051270;507.225840;576.851000;499.971110;479.315320;449.792630;436.593100;429.338370;423.695790;426.315570;436.089270;453.218480;432.562680;400.117950;373.920370;345.002260;334.623950;275.981630
2021-01-12;196.005954;159.588996;191.668200;243.519482;272.370600;353.375624;404.924282;549.885958;611.724182;554.425478;569.960700;558.258852;505.398760;484.718780;484.617922;524.666458;615.961078;646.829766;609.303140;508.929520;421.569172;410.674328;380.814450;349.239626
2021-01-13;334.868039;328.785069;320.167514;312.665172;321.181344;373.190833;424.490611;468.490833;569.164152;483.698283;468.693609;444.260306;417.900736;405.937542;400.158711;417.393791;465.449353;562.574287;552.638713;487.652210;477.919452;414.453714;405.734766;385.559539
2021-01-14;376.950060;373.008769;373.716182;398.576686;426.064744;458.201506;555.622382;822.013866;919.636900;902.153663;905.791787;920.142225;898.515609;901.850496;869.511646;921.759129;1009.983666;1042.322516;933.583012;886.287400;753.698042;634.044186;604.534938;561.888020
2021-01-15;496.191890;481.097465;468.231720;458.911640;470.663020;505.208025;637.917595;809.021740;979.011510;1014.670921;1012.442190;902.728865;822.596570;795.446830;800.714730;798.992565;851.164580;1007.984750;992.991580;962.498825;782.074570;680.566990;634.371900;544.007860
2021-01-16;537.828245;523.240345;505.309350;490.822735;487.175745;479.679155;486.264000;521.011615;597.395595;647.946770;625.963605;629.407975;549.478340;497.306245;501.257140;513.109845;598.915150;658.583825;672.665220;645.920660;582.199845;536.713890;525.975540;487.986165
2021-01-17;470.966965;454.049010;455.771215;455.669890;449.591600;449.085085;459.316870;471.068250;480.185720;517.972475;554.644875;588.379460;552.922710;535.093010;506.018485;541.779140;613.908280;679.250055;729.396000;686.645280;632.649735;562.850590;528.102975;475.120470
2021-01-18;445.252880;450.532970;448.096030;451.548390;455.203840;471.348660;545.472890;756.777610;801.353660;768.150120;731.392610;674.124050;609.849250;585.885810;603.249140;582.738050;553.799170;608.630750;559.282340;522.118660;476.933390;463.327030;436.114310;384.125840
2021-01-19;371.002275;362.825072;350.710742;363.026978;370.497520;385.034732;419.863527;471.248604;570.384450;550.193850;532.325169;550.193850;527.075603;526.066093;528.690851;518.292702;523.845107;565.740622;532.527075;458.225657;418.046373;401.288175;370.093698;315.276219
2021-01-20;307.494639;287.927720;276.471441;271.402291;292.489955;323.513153;361.937320;395.596466;418.204875;394.379890;385.356763;384.748495;384.444316;373.494972;373.089430;385.154037;398.739359;461.394013;409.688703;396.711689;361.835917;326.351867;298.978467;256.498980
2021-01-21;250.550125;216.672925;210.220125;201.347515;216.874575;247.827850;276.966265;356.113900;375.371475;355.811435;332.823305;336.553860;339.679415;356.315550;365.188160;369.120335;382.429225;398.460400;375.270660;360.046065;322.740805;303.281600;276.562975;242.887425
2021-01-22;125.514675;140.334480;111.703020;118.961700;196.387620;271.494795;317.063185;370.595920;418.483045;399.429020;389.347520;377.652980;366.865775;361.220165;355.574505;354.667170;360.010355;365.151940;357.590815;336.218005;295.690395;280.568145;269.881755;256.070100
2021-01-23;260.606775;251.735045;251.432620;262.219815;274.216810;306.175165;311.215915;341.057165;357.893250;364.950310;376.342415;380.576625;381.988025;382.895370;385.214105;399.933085;569.503955;620.818790;635.436935;581.299290;413.442295;393.581770;376.846480;367.773120
2021-01-24;381.786395;382.189665;381.282330;381.887230;384.306770;390.557330;396.707005;409.913790;449.130815;493.892705;518.592350;547.828710;522.826600;463.648205;447.013710;463.043295;524.238000;624.851370;655.297500;634.227165;597.832940;553.474370;523.229870;444.190900
2021-01-25;457.843750;420.209980;414.776260;408.135010;416.185010;459.453750;623.371885;704.375000;760.926280;801.679355;754.184345;726.512470;694.513720;674.187500;663.219415;664.225645;677.709355;739.191240;719.468750;654.766875;629.107500;556.053730;504.332490;407.933760
2021-01-26;428.844490;426.225880;425.017310;420.787260;443.851005;501.560690;589.787050;712.558625;744.787395;722.428725;744.384605;725.148000;705.005000;663.812605;668.042615;686.372745;692.415625;742.571725;708.630750;636.015245;609.225055;553.227495;514.150065;453.519635
2021-01-27;462.205240;445.416166;430.953289;420.535982;426.806590;455.125500;518.337375;627.466366;675.507391;668.731098;662.157043;666.910586;665.292332;662.865016;665.899136;669.135664;668.832177;706.455895;712.827702;647.188481;603.192986;563.849925;537.048070;489.411611
2021-01-28;475.041501;455.379029;444.230219;429.736740;442.304482;450.108673;542.441256;691.531549;735.011926;697.612719;686.058477;683.524652;636.598203;623.929078;618.861428;603.253056;691.227430;811.533471;707.139851;619.976281;564.232131;540.211480;517.103006;461.257483
2021-01-29;431.840800;412.933240;398.070060;392.104570;398.171190;434.368550;476.935850;658.124950;742.046280;740.934070;695.232380;642.452950;633.858580;631.937500;556.003910;525.165330;645.688470;671.875920;643.464030;600.391190;549.431740;505.853320;464.094920;432.649700
2021-01-30;427.998650;408.383280;394.834540;383.813550;385.026900;398.474510;420.213170;438.311830;487.956840;583.708030;584.516920;584.213570;557.419440;511.616580;485.226910;485.833540;572.080400;612.524400;623.343170;602.817810;533.658570;474.812550;475.014780;427.695290
2021-01-31;425.470900;414.348780;409.596590;399.384500;399.890040;410.708810;412.731020;417.483200;453.478330;496.955670;512.931030;517.076530;509.291060;469.453730;464.600460;484.519100;535.074100;651.755050;645.890690;630.420830;586.336910;519.098740;498.270070;458.634970
2021-02-01;432.422875;416.467446;416.060928;406.711254;414.231632;490.960047;603.867614;1523.896835;2031.930258;1684.873962;1275.825368;682.730186;671.144718;674.295125;797.263785;874.805236;1422.981295;2031.930258;1209.666171;716.165479;633.034593;572.769782;561.489175;502.037400
2021-02-02;468.648519;457.676455;442.843887;431.160682;446.806014;484.801806;634.549868;1183.558450;1546.753425;1213.325199;1016.742764;678.336431;650.093627;635.769014;654.563699;657.814675;801.975162;907.022294;670.615413;610.675533;520.054557;494.148342;472.813832;426.487414
2021-02-03;391.941297;380.190149;372.085919;373.909373;391.941297;417.672269;456.268722;696.052903;859.454611;749.338301;859.859834;623.621278;606.703657;596.877256;507.224121;496.485983;557.673005;697.775034;552.709178;515.227068;442.795403;423.345247;406.731565;374.111979
2021-02-04;354.246220;349.279658;344.009042;350.293258;374.720536;400.668164;489.761856;635.616008;860.123998;811.776181;860.022610;608.452064;597.910862;608.756158;641.596130;642.305636;674.638828;1023.107672;905.126970;684.267878;610.175170;549.563086;529.696888;468.476686
2021-02-05;461.295996;445.504408;427.587092;417.059370;420.096200;442.771292;755.059612;1726.443570;2024.762496;1996.418626;1824.331026;705.154288;652.718174;653.932860;657.172156;650.187474;682.985326;903.156226;729.651444;595.929226;517.275060;505.026482;490.854592;441.151644
2021-02-06;411.795504;404.507078;397.522356;391.246240;393.979356;404.000948;412.706556;423.841626;434.470556;506.342456;563.333840;538.128048;507.253518;489.032478;472.026174;473.645822;486.299322;628.929574;590.564152;484.983348;429.814078;419.994992;412.099178;401.166574
2021-02-07;405.013208;390.638852;383.856556;374.239926;376.973092;388.917956;385.982374;391.752370;410.378322;419.387604;422.221978;423.031822;422.120770;419.083940;413.212696;414.427422;425.764978;453.096508;462.105840;446.213044;422.525692;420.703578;412.605308;393.068344
2021-02-08;405.198898;398.725396;394.477200;397.005900;409.851696;451.625840;466.798040;679.208840;832.852592;809.285168;707.125708;657.664266;629.140570;595.154832;506.549204;569.665536;570.575868;758.610000;707.024540;638.648462;561.978298;504.020504;484.802364;455.368296
2021-02-09;471.738744;469.919700;469.616536;465.372080;468.909140;484.775236;587.753328;844.642784;1110.324276;879.204600;828.170280;763.088978;723.676348;710.033528;711.145176;725.798556;735.399036;1110.728518;1155.497132;755.913870;695.076914;586.237438;562.589866;506.199522
2021-02-10;519.120000;499.463990;487.367980;478.800000;480.614400;495.936010;604.800000;806.904030;953.567980;994.089630;944.294400;890.265600;806.299180;765.172840;755.596790;767.995220;808.214400;949.032020;1107.388810;887.947160;738.460820;647.035220;591.192020;535.651190
2021-02-11;561.229542;535.911694;521.084088;504.743482;504.541736;579.083188;732.705142;1718.589034;2407.719130;1994.866476;1300.592012;965.105024;832.161000;756.409112;820.056870;884.410624;1125.686860;1989.016112;1567.488659;1001.720088;768.210728;643.840464;596.129860;541.560282
2021-02-12;514.675880;494.915562;496.226206;485.337842;481.607586;505.803886;749.279376;1716.930570;2520.248324;1998.414406;1189.349956;786.582006;716.211082;599.665464;592.910668;586.357488;662.676744;735.870562;806.039880;707.137442;617.611048;559.338264;544.517998;489.370582
2021-02-13;484.632126;475.256042;474.046236;459.528464;450.454824;457.915336;460.939906;492.697556;605.109636;650.679382;631.826386;591.902468;504.694918;475.457688;474.550326;487.354212;552.381832;649.066254;735.568118;695.644200;589.684502;513.365236;496.427852;467.190612
2021-02-14;460.939906;449.749108;439.566460;432.509240;427.165856;424.847042;428.778944;439.667308;463.460356;467.795540;465.073444;464.468526;454.991644;439.465662;428.678136;441.986112;464.871808;568.512692;640.799218;589.785300;499.351544;466.384048;461.141552;431.501030
2021-02-15;393.203045;387.879960;381.452130;376.530835;392.198665;441.010085;499.061505;1003.847795;1988.311705;1113.422420;919.181090;700.333285;595.780420;566.855130;504.987170;493.537580;512.419370;738.096795;700.232830;626.714420;559.021210;484.096710;502.275415;463.105795
2021-02-16;453.674970;444.637610;437.006080;423.952140;425.257505;451.566265;518.944720;713.950630;793.780605;802.416305;802.817895;753.413735;738.753155;653.299970;753.413735;733.933195;762.953200;842.582305;802.918330;568.650155;490.627700;484.401980;475.766280;432.286565
2021-02-17;421.834993;415.308178;401.652000;375.544640;381.971062;388.497887;407.777203;523.352546;603.281324;614.427137;566.228897;520.139330;477.965860;458.987813;466.317962;475.355142;540.221930;627.581250;733.215696;660.014679;578.378860;485.697671;477.765074;451.758107
2021-02-18;423.986108;411.445108;392.282460;388.971656;379.039174;401.813630;461.107478;603.573248;621.030340;593.440140;511.271478;486.189478;455.288474;437.731074;437.530418;427.798582;436.326492;477.561260;541.771200;485.386874;421.377600;395.492956;377.132952;365.294248
2021-02-19;372.224280;371.421660;370.619010;367.508800;377.240780;390.885670;437.739800;561.246010;605.892860;581.914000;528.739110;477.771450;463.323940;435.432220;437.338470;500.847340;570.275720;611.912690;627.363480;581.613020;492.018330;459.511390;440.047390;412.657300
2021-02-20;396.403810;377.842780;364.699530;361.789990;361.890310;342.526610;362.492300;371.321310;390.785360;382.558300;363.896910;361.990660;355.870520;350.252030;347.643470;345.636860;370.619010;401.420310;414.061910;399.714720;363.997230;333.998580;329.784700;315.838840
2021-02-21;300.388030;295.772840;288.248090;287.646110;290.957000;298.582080;300.087030;301.391330;322.360300;346.941160;335.302840;332.794590;337.710780;337.209140;343.830910;360.686360;402.523950;426.001170;447.170810;436.836830;424.195230;410.751010;411.252690;395.902170
2021-02-22;390.024730;383.102975;371.065205;369.761100;373.372440;394.137645;496.458955;580.322255;591.758205;552.133770;470.276730;456.633880;446.602380;437.273085;448.909625;481.211065;472.583975;620.448255;602.090630;445.097645;416.507880;411.391795;401.059370;376.783150
2021-02-23;364.704150;355.939171;353.521223;364.099648;368.028781;382.133371;400.872323;421.928446;432.305377;421.827679;415.178377;402.988000;394.726746;391.905850;392.913300;400.368598;451.548054;598.940925;588.060229;525.496352;433.715825;406.715629;380.722923;346.267429
2021-02-24;301.266508;270.494123;243.858381;226.807464;254.553039;276.345917;320.940623;363.921051;370.680902;363.315673;359.986224;345.962107;329.213869;333.148686;341.421912;345.154943;358.573732;378.550536;374.918388;357.867481;337.386182;328.507618;303.587037;281.995945
2021-02-25;249.958644;240.697188;238.583170;243.012542;257.106082;279.454368;317.204868;356.767382;374.686306;365.424830;361.800782;351.029306;344.284570;346.801270;343.177212;341.264540;344.888548;381.632388;382.035070;357.170064;338.546494;321.231588;282.977758;257.911426
2021-02-26;243.736762;225.182738;215.246724;221.634178;248.197824;278.817000;326.367962;371.282846;379.191140;367.835654;347.253900;320.183304;293.923812;272.530934;261.783816;266.650430;294.734916;345.327538;358.001038;332.045700;295.039080;261.276876;255.092208;246.981178
2021-02-27;247.183934;244.345080;244.750622;247.183934;252.963070;256.207476;266.143500;358.913540;367.024570;385.578554;393.385430;384.159122;374.628670;363.374592;358.102416;362.766254;368.443992;378.075862;382.638332;369.559270;362.360732;357.088546;346.341408;250.225584
2021-02-28;241.303430;235.524324;225.689688;218.896692;225.791076;231.975734;232.685470;238.768730;296.255726;360.738524;361.549608;355.871860;258.032470;241.810380;238.160412;239.478466;329.815154;371.181478;386.795240;380.813338;368.038430;364.996800;355.973278;245.561726
2021-03-01;205.193495;196.945022;192.260694;205.600837;238.900208;373.014289;391.547895;421.486777;430.040759;424.847286;420.162938;405.397183;397.556042;394.602875;392.973547;389.816714;389.409412;398.167010;410.183314;392.260716;381.975563;370.875766;324.541781;244.093691
2021-03-02;242.447400;238.695610;234.842400;247.213190;261.206400;392.519390;406.208410;486.821380;699.457230;577.067400;501.321590;438.960610;424.866020;418.173620;412.900810;405.295810;408.135000;425.474390;539.752200;425.677200;404.890200;400.935610;394.344590;378.830410
2021-03-03;254.745000;253.732490;246.543750;251.505000;264.465010;395.988760;426.060020;505.237520;654.885000;568.518770;501.288730;452.790010;446.208750;420.390000;424.642490;428.084990;432.641250;448.334990;447.221230;424.439980;391.533730;380.801260;351.540010;259.200000
2021-03-04;256.527375;257.035340;257.238540;258.762455;268.312395;383.927515;407.599130;529.106780;667.580735;659.656335;610.077965;573.503785;558.772500;548.409810;435.944145;424.159125;426.495810;569.846355;631.209745;428.222945;418.063445;413.898050;403.128960;381.082825
2021-03-05;368.132872;289.290920;288.272280;345.621159;400.525316;414.480537;509.213157;676.879604;709.373922;663.943034;612.604072;587.138322;560.348343;480.080329;450.641932;466.532530;529.585757;600.074933;633.384134;494.137393;423.750060;414.073115;406.840812;389.931554
2021-03-06;253.129555;244.573063;218.597988;212.893670;213.199259;213.708574;213.708574;213.708574;243.452570;248.443847;244.980505;225.219103;230.312253;211.875030;196.697443;199.549617;221.755751;255.778003;253.129555;245.795409;225.422809;211.569451;213.097396;199.142155
2021-03-07;172.250333;167.870224;165.119913;170.111220;181.825455;203.726000;207.291205;212.995533;239.072451;246.814049;247.119638;246.101008;244.776799;243.961895;245.999145;249.971812;259.445051;415.295451;436.788554;444.530122;427.315295;422.018409;398.182467;346.537926
2021-03-08;277.413175;278.838407;281.179896;306.223424;412.607549;442.537651;631.891221;806.992350;882.224839;708.243471;604.099002;587.708719;567.755331;554.622744;534.160351;560.934510;596.972782;712.621000;997.160354;1020.982297;577.426626;509.625828;433.578977;362.113271
